date,value,category,region,provider,service,is_anomaly
2025-09-07,4.92,compute,eu-central-1,aws,lambda,0
2025-09-07,1.95,compute,eu-central-1,gcp,compute_engine,0
2025-09-07,2.18,compute,eu-central-1,gcp,gke,0
2025-09-07,2.6,compute,eu-central-1,gcp,cloud_run,0
2025-09-07,13.89,storage,eu-west-2,aws,s3,0
2025-09-07,7.88,storage,eu-west-2,aws,efs,0
2025-09-07,6.77,storage,eu-west-2,gcp,cloud_storage,0
2025-09-07,4.79,storage,eu-central-1,aws,s3,0
2025-09-07,3.14,storage,eu-central-1,aws,efs,0
2025-09-07,2.47,storage,eu-central-1,gcp,cloud_storage,0
2025-09-07,6.03,network,eu-west-2,aws,cloudfront,0
2025-09-07,5.6,network,eu-west-2,aws,nat_gateway,0
2025-09-07,4.13,network,eu-west-2,aws,vpc_endpoints,0
2025-09-07,2.7,network,eu-west-2,gcp,cloud_cdn,0
2025-09-07,2.2,network,eu-west-2,gcp,cloud_nat,0
2025-09-07,0.55,network,eu-central-1,aws,cloudfront,0
2025-09-07,3.68,network,eu-central-1,aws,nat_gateway,0
2025-09-07,1.52,network,eu-central-1,aws,vpc_endpoints,0
2025-09-07,1.21,network,eu-central-1,gcp,cloud_cdn,0
2025-09-07,0.58,network,eu-central-1,gcp,cloud_nat,0
2025-09-08,34.39,compute,eu-west-2,aws,ec2,0
2025-09-08,11.44,compute,eu-west-2,aws,eks,0
2025-09-08,18.17,compute,eu-west-2,aws,lambda,0
2025-09-08,5.44,compute,eu-west-2,gcp,compute_engine,0
2025-09-08,6.72,compute,eu-west-2,gcp,gke,0
2025-09-08,5.08,compute,eu-west-2,gcp,cloud_run,0
2025-09-08,11.29,compute,eu-central-1,aws,ec2,0
2025-09-08,2.6,compute,eu-central-1,aws,eks,0
2025-09-08,13.16,compute,eu-central-1,aws,lambda,0
2025-09-08,1.46,compute,eu-central-1,gcp,compute_engine,0
2025-09-08,0.68,compute,eu-central-1,gcp,gke,0
2025-09-08,5.15,compute,eu-central-1,gcp,cloud_run,0
2025-09-08,13.66,storage,eu-west-2,aws,s3,0
2025-09-08,9.26,storage,eu-west-2,aws,efs,0
2025-09-08,6.17,storage,eu-west-2,gcp,cloud_storage,0
2025-09-08,6.83,storage,eu-central-1,aws,s3,0
2025-09-08,2.85,storage,eu-central-1,aws,efs,0
2025-09-08,2.61,storage,eu-central-1,gcp,cloud_storage,0
2025-09-08,8.16,network,eu-west-2,aws,cloudfront,0
2025-09-08,8.53,network,eu-west-2,aws,nat_gateway,0
2025-09-08,1.67,network,eu-west-2,aws,vpc_endpoints,0
2025-09-08,2.01,network,eu-west-2,gcp,cloud_cdn,0
2025-09-08,2.94,network,eu-west-2,gcp,cloud_nat,0
2025-09-08,3.37,network,eu-central-1,aws,cloudfront,0
2025-09-08,4.34,network,eu-central-1,aws,nat_gateway,0
2025-09-08,0.05,network,eu-central-1,aws,vpc_endpoints,0
2025-09-08,1.52,network,eu-central-1,gcp,cloud_cdn,0
2025-09-08,0.57,network,eu-central-1,gcp,cloud_nat,0
2025-09-09,14.17,compute,eu-west-2,aws,ec2,0
2025-09-09,30.91,compute,eu-west-2,aws,eks,0
2025-09-09,17.44,compute,eu-west-2,aws,lambda,0
2025-09-09,3.32,compute,eu-west-2,gcp,compute_engine,0
2025-09-09,9.49,compute,eu-west-2,gcp,gke,0
2025-09-09,4.28,compute,eu-west-2,gcp,cloud_run,0
2025-09-09,14.0,compute,eu-central-1,aws,ec2,0
2025-09-09,11.02,compute,eu-central-1,aws,eks,0
2025-09-09,5.44,compute,eu-central-1,aws,lambda,0
2025-09-09,2.22,compute,eu-central-1,gcp,compute_engine,0
2025-09-09,2.82,compute,eu-central-1,gcp,gke,0
2025-09-09,3.29,compute,eu-central-1,gcp,cloud_run,0
2025-09-09,19.13,storage,eu-west-2,aws,s3,0
2025-09-09,5.37,storage,eu-west-2,aws,efs,0
2025-09-09,6.7,storage,eu-west-2,gcp,cloud_storage,0
2025-09-09,5.47,storage,eu-central-1,aws,s3,0
2025-09-09,6.47,storage,eu-central-1,aws,efs,0
2025-09-09,3.27,storage,eu-central-1,gcp,cloud_storage,0
2025-09-09,5.46,network,eu-west-2,aws,cloudfront,0
2025-09-09,5.86,network,eu-west-2,aws,nat_gateway,0
2025-09-09,1.45,network,eu-west-2,aws,vpc_endpoints,0
2025-09-09,2.11,network,eu-west-2,gcp,cloud_cdn,0
2025-09-09,1.38,network,eu-west-2,gcp,cloud_nat,0
2025-09-09,2.0,network,eu-central-1,aws,cloudfront,0
2025-09-09,2.61,network,eu-central-1,aws,nat_gateway,0
2025-09-09,1.62,network,eu-central-1,aws,vpc_endpoints,0
2025-09-09,1.02,network,eu-central-1,gcp,cloud_cdn,0
2025-09-09,0.68,network,eu-central-1,gcp,cloud_nat,0
2025-09-10,14.94,compute,eu-west-2,aws,ec2,0
2025-09-10,21.8,compute,eu-west-2,aws,eks,0
2025-09-10,24.25,compute,eu-west-2,aws,lambda,0
2025-09-10,4.16,compute,eu-west-2,gcp,compute_engine,0
2025-09-10,4.01,compute,eu-west-2,gcp,gke,0
2025-09-10,6.92,compute,eu-west-2,gcp,cloud_run,0
2025-09-10,3.84,compute,eu-central-1,aws,ec2,0
2025-09-10,9.37,compute,eu-central-1,aws,eks,0
2025-09-10,10.49,compute,eu-central-1,aws,lambda,0
2025-09-10,1.62,compute,eu-central-1,gcp,compute_engine,0
2025-09-10,2.49,compute,eu-central-1,gcp,gke,0
2025-09-10,1.75,compute,eu-central-1,gcp,cloud_run,0
2025-09-10,19.39,storage,eu-west-2,aws,s3,0
2025-09-10,6.12,storage,eu-west-2,aws,efs,0
2025-09-10,6.31,storage,eu-west-2,gcp,cloud_storage,0
2025-09-10,7.22,storage,eu-central-1,aws,s3,0
2025-09-10,2.69,storage,eu-central-1,aws,efs,0
2025-09-10,2.45,storage,eu-central-1,gcp,cloud_storage,0
2025-09-10,9.9,network,eu-west-2,aws,cloudfront,0
2025-09-10,2.89,network,eu-west-2,aws,nat_gateway,0
2025-09-10,8.51,network,eu-west-2,aws,vpc_endpoints,0
2025-09-10,2.76,network,eu-west-2,gcp,cloud_cdn,0
2025-09-10,2.51,network,eu-west-2,gcp,cloud_nat,0
2025-09-10,1.66,network,eu-central-1,aws,cloudfront,0
2025-09-10,2.51,network,eu-central-1,aws,nat_gateway,0
2025-09-10,4.1,network,eu-central-1,aws,vpc_endpoints,0
2025-09-10,1.7,network,eu-central-1,gcp,cloud_cdn,0
2025-09-10,0.34,network,eu-central-1,gcp,cloud_nat,0
2025-09-11,16.77,compute,eu-west-2,aws,ec2,0
2025-09-11,22.23,compute,eu-west-2,aws,eks,0
2025-09-11,20.27,compute,eu-west-2,aws,lambda,0
2025-09-11,4.23,compute,eu-west-2,gcp,compute_engine,0
2025-09-11,10.96,compute,eu-west-2,gcp,gke,0
2025-09-11,0.34,compute,eu-west-2,gcp,cloud_run,0
2025-09-11,12.39,compute,eu-central-1,aws,ec2,0
2025-09-11,3.26,compute,eu-central-1,aws,eks,0
2025-09-11,8.31,compute,eu-central-1,aws,lambda,0
2025-09-11,2.87,compute,eu-central-1,gcp,compute_engine,0
2025-09-11,0.54,compute,eu-central-1,gcp,gke,0
2025-09-11,2.87,compute,eu-central-1,gcp,cloud_run,0
2025-09-11,0.62,storage,eu-west-2,aws,s3,0
2025-09-11,22.36,storage,eu-west-2,aws,efs,0
2025-09-11,6.02,storage,eu-west-2,gcp,cloud_storage,0
2025-09-11,3.62,storage,eu-central-1,aws,s3,0
2025-09-11,5.67,storage,eu-central-1,aws,efs,0
2025-09-11,2.43,storage,eu-central-1,gcp,cloud_storage,0
2025-09-11,3.24,network,eu-west-2,aws,cloudfront,0
2025-09-11,5.74,network,eu-west-2,aws,nat_gateway,0
2025-09-11,8.69,network,eu-west-2,aws,vpc_endpoints,0
2025-09-11,4.4,network,eu-west-2,gcp,cloud_cdn,0
2025-09-11,0.23,network,eu-west-2,gcp,cloud_nat,0
2025-09-11,4.27,network,eu-central-1,aws,cloudfront,0
2025-09-11,0.21,network,eu-central-1,aws,nat_gateway,0
2025-09-11,2.66,network,eu-central-1,aws,vpc_endpoints,0
2025-09-11,0.79,network,eu-central-1,gcp,cloud_cdn,0
2025-09-11,1.08,network,eu-central-1,gcp,cloud_nat,0
2025-09-12,17.14,compute,eu-west-2,aws,ec2,1
2025-09-12,24.74,compute,eu-west-2,aws,eks,1
2025-09-12,78.86,compute,eu-west-2,aws,lambda,1
2025-09-12,19.28,compute,eu-west-2,gcp,compute_engine,1
2025-09-12,1.91,compute,eu-west-2,gcp,gke,1
2025-09-12,9.44,compute,eu-west-2,gcp,cloud_run,1
2025-09-12,10.08,compute,eu-central-1,aws,ec2,1
2025-09-12,29.41,compute,eu-central-1,aws,eks,1
2025-09-12,8.91,compute,eu-central-1,aws,lambda,1
2025-09-12,0.52,compute,eu-central-1,gcp,compute_engine,1
2025-09-12,10.11,compute,eu-central-1,gcp,gke,1
2025-09-12,1.65,compute,eu-central-1,gcp,cloud_run,1
2025-09-12,10.31,storage,eu-west-2,aws,s3,1
2025-09-12,37.34,storage,eu-west-2,aws,efs,1
2025-09-12,12.09,storage,eu-west-2,gcp,cloud_storage,1
2025-09-12,1.94,storage,eu-central-1,aws,s3,1
2025-09-12,17.16,storage,eu-central-1,aws,efs,1
2025-09-12,4.85,storage,eu-central-1,gcp,cloud_storage,1
2025-09-12,2.98,network,eu-west-2,aws,cloudfront,1
2025-09-12,14.23,network,eu-west-2,aws,nat_gateway,1
2025-09-12,12.26,network,eu-west-2,aws,vpc_endpoints,1
2025-09-12,3.4,network,eu-west-2,gcp,cloud_cdn,1
2025-09-12,4.08,network,eu-west-2,gcp,cloud_nat,1
2025-09-12,1.73,network,eu-central-1,aws,cloudfront,1
2025-09-12,6.46,network,eu-central-1,aws,nat_gateway,1
2025-09-12,3.63,network,eu-central-1,aws,vpc_endpoints,1
2025-09-12,0.7,network,eu-central-1,gcp,cloud_cdn,1
2025-09-12,2.29,network,eu-central-1,gcp,cloud_nat,1
2025-09-13,7.49,compute,eu-west-2,aws,ec2,0
2025-09-13,15.26,compute,eu-west-2,aws,eks,0
2025-09-13,36.34,compute,eu-west-2,aws,lambda,0
2025-09-13,6.32,compute,eu-west-2,gcp,compute_engine,0
2025-09-13,1.07,compute,eu-west-2,gcp,gke,0
2025-09-13,6.47,compute,eu-west-2,gcp,cloud_run,0
2025-09-13,6.31,compute,eu-central-1,aws,ec2,0
2025-09-13,12.42,compute,eu-central-1,aws,eks,0
2025-09-13,9.68,compute,eu-central-1,aws,lambda,0
2025-09-13,0.52,compute,eu-central-1,gcp,compute_engine,0
2025-09-13,4.19,compute,eu-central-1,gcp,gke,0
2025-09-13,1.95,compute,eu-central-1,gcp,cloud_run,0
2025-09-13,13.09,storage,eu-west-2,aws,s3,0
2025-09-13,10.91,storage,eu-west-2,aws,efs,0
2025-09-13,5.63,storage,eu-west-2,gcp,cloud_storage,0
2025-09-13,4.7,storage,eu-central-1,aws,s3,0
2025-09-13,6.84,storage,eu-central-1,aws,efs,0
2025-09-13,2.71,storage,eu-central-1,gcp,cloud_storage,0
2025-09-13,3.71,network,eu-west-2,aws,cloudfront,0
2025-09-13,4.49,network,eu-west-2,aws,nat_gateway,0
2025-09-13,4.22,network,eu-west-2,aws,vpc_endpoints,0
2025-09-13,1.19,network,eu-west-2,gcp,cloud_cdn,0
2025-09-13,1.72,network,eu-west-2,gcp,cloud_nat,0
2025-09-13,1.22,network,eu-central-1,aws,cloudfront,0
2025-09-13,2.09,network,eu-central-1,aws,nat_gateway,0
2025-09-13,2.67,network,eu-central-1,aws,vpc_endpoints,0
2025-09-13,0.76,network,eu-central-1,gcp,cloud_cdn,0
2025-09-13,0.65,network,eu-central-1,gcp,cloud_nat,0
2025-09-14,29.72,compute,eu-west-2,aws,ec2,0
2025-09-14,17.67,compute,eu-west-2,aws,eks,0
2025-09-14,8.74,compute,eu-west-2,aws,lambda,0
2025-09-14,6.02,compute,eu-west-2,gcp,compute_engine,0
2025-09-14,3.78,compute,eu-west-2,gcp,gke,0
2025-09-14,6.98,compute,eu-west-2,gcp,cloud_run,0
2025-09-14,14.23,compute,eu-central-1,aws,ec2,0
2025-09-14,4.97,compute,eu-central-1,aws,eks,0
2025-09-14,3.48,compute,eu-central-1,aws,lambda,0
2025-09-14,2.4,compute,eu-central-1,gcp,compute_engine,0
2025-09-14,0.84,compute,eu-central-1,gcp,gke,0
2025-09-14,3.54,compute,eu-central-1,gcp,cloud_run,0
2025-09-14,3.18,storage,eu-west-2,aws,s3,0
2025-09-14,20.89,storage,eu-west-2,aws,efs,0
2025-09-14,7.19,storage,eu-west-2,gcp,cloud_storage,0
2025-09-14,1.74,storage,eu-central-1,aws,s3,0
2025-09-14,7.98,storage,eu-central-1,aws,efs,0
2025-09-14,2.91,storage,eu-central-1,gcp,cloud_storage,0
2025-09-14,9.97,network,eu-west-2,aws,cloudfront,0
2025-09-14,2.55,network,eu-west-2,aws,nat_gateway,0
2025-09-14,1.25,network,eu-west-2,aws,vpc_endpoints,0
2025-09-14,0.06,network,eu-west-2,gcp,cloud_cdn,0
2025-09-14,4.06,network,eu-west-2,gcp,cloud_nat,0
2025-09-14,1.63,network,eu-central-1,aws,cloudfront,0
2025-09-14,3.23,network,eu-central-1,aws,nat_gateway,0
2025-09-14,0.71,network,eu-central-1,aws,vpc_endpoints,0
2025-09-14,1.47,network,eu-central-1,gcp,cloud_cdn,0
2025-09-14,0.19,network,eu-central-1,gcp,cloud_nat,0
2025-09-15,20.04,compute,eu-west-2,aws,ec2,0
2025-09-15,0.59,compute,eu-west-2,aws,eks,0
2025-09-15,42.61,compute,eu-west-2,aws,lambda,0
2025-09-15,7.94,compute,eu-west-2,gcp,compute_engine,0
2025-09-15,7.21,compute,eu-west-2,gcp,gke,0
2025-09-15,2.49,compute,eu-west-2,gcp,cloud_run,0
2025-09-15,12.8,compute,eu-central-1,aws,ec2,0
2025-09-15,12.38,compute,eu-central-1,aws,eks,0
2025-09-15,1.11,compute,eu-central-1,aws,lambda,0
2025-09-15,2.87,compute,eu-central-1,gcp,compute_engine,0
2025-09-15,1.89,compute,eu-central-1,gcp,gke,0
2025-09-15,2.58,compute,eu-central-1,gcp,cloud_run,0
2025-09-15,18.33,storage,eu-west-2,aws,s3,0
2025-09-15,8.51,storage,eu-west-2,aws,efs,0
2025-09-15,7.49,storage,eu-west-2,gcp,cloud_storage,0
2025-09-15,7.5,storage,eu-central-1,aws,s3,0
2025-09-15,3.65,storage,eu-central-1,aws,efs,0
2025-09-15,3.11,storage,eu-central-1,gcp,cloud_storage,0
2025-09-15,10.31,network,eu-west-2,aws,cloudfront,0
2025-09-15,2.6,network,eu-west-2,aws,nat_gateway,0
2025-09-15,4.27,network,eu-west-2,aws,vpc_endpoints,0
2025-09-15,4.14,network,eu-west-2,gcp,cloud_cdn,0
2025-09-15,0.66,network,eu-west-2,gcp,cloud_nat,0
2025-09-15,0.51,network,eu-central-1,aws,cloudfront,0
2025-09-15,0.18,network,eu-central-1,aws,nat_gateway,0
2025-09-15,6.45,network,eu-central-1,aws,vpc_endpoints,0
2025-09-15,0.64,network,eu-central-1,gcp,cloud_cdn,0
2025-09-15,1.35,network,eu-central-1,gcp,cloud_nat,0
2025-09-16,34.43,compute,eu-west-2,aws,ec2,0
2025-09-16,18.54,compute,eu-west-2,aws,eks,0
2025-09-16,14.53,compute,eu-west-2,aws,lambda,0
2025-09-16,8.54,compute,eu-west-2,gcp,compute_engine,0
2025-09-16,1.31,compute,eu-west-2,gcp,gke,0
2025-09-16,8.21,compute,eu-west-2,gcp,cloud_run,0
2025-09-16,4.15,compute,eu-central-1,aws,ec2,0
2025-09-16,11.65,compute,eu-central-1,aws,eks,0
2025-09-16,13.12,compute,eu-central-1,aws,lambda,0
2025-09-16,2.44,compute,eu-central-1,gcp,compute_engine,0
2025-09-16,0.98,compute,eu-central-1,gcp,gke,0
2025-09-16,4.32,compute,eu-central-1,gcp,cloud_run,0
2025-09-16,13.4,storage,eu-west-2,aws,s3,0
2025-09-16,11.69,storage,eu-west-2,aws,efs,0
2025-09-16,6.71,storage,eu-west-2,gcp,cloud_storage,0
2025-09-16,4.18,storage,eu-central-1,aws,s3,0
2025-09-16,6.57,storage,eu-central-1,aws,efs,0
2025-09-16,2.88,storage,eu-central-1,gcp,cloud_storage,0
2025-09-16,4.57,network,eu-west-2,aws,cloudfront,0
2025-09-16,9.36,network,eu-west-2,aws,nat_gateway,0
2025-09-16,0.38,network,eu-west-2,aws,vpc_endpoints,0
2025-09-16,1.57,network,eu-west-2,gcp,cloud_cdn,0
2025-09-16,2.26,network,eu-west-2,gcp,cloud_nat,0
2025-09-16,2.36,network,eu-central-1,aws,cloudfront,0
2025-09-16,1.58,network,eu-central-1,aws,nat_gateway,0
2025-09-16,2.19,network,eu-central-1,aws,vpc_endpoints,0
2025-09-16,0.64,network,eu-central-1,gcp,cloud_cdn,0
2025-09-16,1.01,network,eu-central-1,gcp,cloud_nat,0
2025-09-17,30.98,compute,eu-west-2,aws,ec2,0
2025-09-17,17.28,compute,eu-west-2,aws,eks,0
2025-09-17,10.58,compute,eu-west-2,aws,lambda,0
2025-09-17,4.81,compute,eu-west-2,gcp,compute_engine,0
2025-09-17,1.73,compute,eu-west-2,gcp,gke,0
2025-09-17,10.12,compute,eu-west-2,gcp,cloud_run,0
2025-09-17,10.42,compute,eu-central-1,aws,ec2,0
2025-09-17,4.38,compute,eu-central-1,aws,eks,0
2025-09-17,11.66,compute,eu-central-1,aws,lambda,0
2025-09-17,4.7,compute,eu-central-1,gcp,compute_engine,0
2025-09-17,0.59,compute,eu-central-1,gcp,gke,0
2025-09-17,2.2,compute,eu-central-1,gcp,cloud_run,0
2025-09-17,16.41,storage,eu-west-2,aws,s3,0
2025-09-17,5.54,storage,eu-west-2,aws,efs,0
2025-09-17,6.21,storage,eu-west-2,gcp,cloud_storage,0
2025-09-17,7.83,storage,eu-central-1,aws,s3,0
2025-09-17,2.03,storage,eu-central-1,aws,efs,0
2025-09-17,2.79,storage,eu-central-1,gcp,cloud_storage,0
2025-09-17,7.64,network,eu-west-2,aws,cloudfront,0
2025-09-17,2.78,network,eu-west-2,aws,nat_gateway,0
2025-09-17,5.62,network,eu-west-2,aws,vpc_endpoints,0
2025-09-17,1.94,network,eu-west-2,gcp,cloud_cdn,0
2025-09-17,2.6,network,eu-west-2,gcp,cloud_nat,0
2025-09-17,2.42,network,eu-central-1,aws,cloudfront,0
2025-09-17,2.75,network,eu-central-1,aws,nat_gateway,0
2025-09-17,2.04,network,eu-central-1,aws,vpc_endpoints,0
2025-09-17,1.09,network,eu-central-1,gcp,cloud_cdn,0
2025-09-17,0.95,network,eu-central-1,gcp,cloud_nat,0
2025-09-18,21.88,compute,eu-west-2,aws,ec2,0
2025-09-18,16.82,compute,eu-west-2,aws,eks,0
2025-09-18,23.46,compute,eu-west-2,aws,lambda,0
2025-09-18,4.32,compute,eu-west-2,gcp,compute_engine,0
2025-09-18,6.8,compute,eu-west-2,gcp,gke,0
2025-09-18,6.34,compute,eu-west-2,gcp,cloud_run,0
2025-09-18,2.32,compute,eu-central-1,aws,ec2,0
2025-09-18,23.09,compute,eu-central-1,aws,eks,0
2025-09-18,0.35,compute,eu-central-1,aws,lambda,0
2025-09-18,2.51,compute,eu-central-1,gcp,compute_engine,0
2025-09-18,3.33,compute,eu-central-1,gcp,gke,0
2025-09-18,1.4,compute,eu-central-1,gcp,cloud_run,0
2025-09-18,13.6,storage,eu-west-2,aws,s3,0
2025-09-18,8.23,storage,eu-west-2,aws,efs,0
2025-09-18,6.14,storage,eu-west-2,gcp,cloud_storage,0
2025-09-18,0.74,storage,eu-central-1,aws,s3,0
2025-09-18,8.3,storage,eu-central-1,aws,efs,0
2025-09-18,2.54,storage,eu-central-1,gcp,cloud_storage,0
2025-09-18,5.84,network,eu-west-2,aws,cloudfront,0
2025-09-18,5.03,network,eu-west-2,aws,nat_gateway,0
2025-09-18,4.36,network,eu-west-2,aws,vpc_endpoints,0
2025-09-18,4.18,network,eu-west-2,gcp,cloud_cdn,0
2025-09-18,0.1,network,eu-west-2,gcp,cloud_nat,0
2025-09-18,0.87,network,eu-central-1,aws,cloudfront,0
2025-09-18,2.51,network,eu-central-1,aws,nat_gateway,0
2025-09-18,2.93,network,eu-central-1,aws,vpc_endpoints,0
2025-09-18,1.5,network,eu-central-1,gcp,cloud_cdn,0
2025-09-18,0.28,network,eu-central-1,gcp,cloud_nat,0
2025-09-19,25.86,compute,eu-west-2,aws,ec2,0
2025-09-19,12.1,compute,eu-west-2,aws,eks,0
2025-09-19,24.52,compute,eu-west-2,aws,lambda,0
2025-09-19,6.31,compute,eu-west-2,gcp,compute_engine,0
2025-09-19,3.61,compute,eu-west-2,gcp,gke,0
2025-09-19,6.22,compute,eu-west-2,gcp,cloud_run,0
2025-09-19,7.95,compute,eu-central-1,aws,ec2,0
2025-09-19,7.07,compute,eu-central-1,aws,eks,0
2025-09-19,11.83,compute,eu-central-1,aws,lambda,0
2025-09-19,1.65,compute,eu-central-1,gcp,compute_engine,0
2025-09-19,3.46,compute,eu-central-1,gcp,gke,0
2025-09-19,1.83,compute,eu-central-1,gcp,cloud_run,0
2025-09-19,11.73,storage,eu-west-2,aws,s3,0
2025-09-19,12.02,storage,eu-west-2,aws,efs,0
2025-09-19,6.14,storage,eu-west-2,gcp,cloud_storage,0
2025-09-19,3.36,storage,eu-central-1,aws,s3,0
2025-09-19,6.85,storage,eu-central-1,aws,efs,0
2025-09-19,2.64,storage,eu-central-1,gcp,cloud_storage,0
2025-09-19,5.87,network,eu-west-2,aws,cloudfront,0
2025-09-19,9.43,network,eu-west-2,aws,nat_gateway,0
2025-09-19,0.93,network,eu-west-2,aws,vpc_endpoints,0
2025-09-19,2.37,network,eu-west-2,gcp,cloud_cdn,0
2025-09-19,1.82,network,eu-west-2,gcp,cloud_nat,0
2025-09-19,1.64,network,eu-central-1,aws,cloudfront,0
2025-09-19,2.6,network,eu-central-1,aws,nat_gateway,0
2025-09-19,2.74,network,eu-central-1,aws,vpc_endpoints,0
2025-09-19,1.25,network,eu-central-1,gcp,cloud_cdn,0
2025-09-19,0.55,network,eu-central-1,gcp,cloud_nat,0
2025-09-20,31.07,compute,eu-west-2,aws,ec2,0
2025-09-20,8.84,compute,eu-west-2,aws,eks,0
2025-09-20,22.77,compute,eu-west-2,aws,lambda,0
2025-09-20,7.31,compute,eu-west-2,gcp,compute_engine,0
2025-09-20,5.43,compute,eu-west-2,gcp,gke,0
2025-09-20,4.18,compute,eu-west-2,gcp,cloud_run,0
2025-09-20,11.29,compute,eu-central-1,aws,ec2,0
2025-09-20,9.86,compute,eu-central-1,aws,eks,0
2025-09-20,6.71,compute,eu-central-1,aws,lambda,0
2025-09-20,3.31,compute,eu-central-1,gcp,compute_engine,0
2025-09-20,1.48,compute,eu-central-1,gcp,gke,0
2025-09-20,2.74,compute,eu-central-1,gcp,cloud_run,0
2025-09-20,8.26,storage,eu-west-2,aws,s3,0
2025-09-20,14.05,storage,eu-west-2,aws,efs,0
2025-09-20,6.03,storage,eu-west-2,gcp,cloud_storage,0
2025-09-20,1.73,storage,eu-central-1,aws,s3,0
2025-09-20,8.19,storage,eu-central-1,aws,efs,0
2025-09-20,2.68,storage,eu-central-1,gcp,cloud_storage,0
2025-09-20,8.53,network,eu-west-2,aws,cloudfront,0
2025-09-20,2.56,network,eu-west-2,aws,nat_gateway,0
2025-09-20,1.66,network,eu-west-2,aws,vpc_endpoints,0
2025-09-20,2.05,network,eu-west-2,gcp,cloud_cdn,0
2025-09-20,1.39,network,eu-west-2,gcp,cloud_nat,0
2025-09-20,3.63,network,eu-central-1,aws,cloudfront,0
2025-09-20,1.9,network,eu-central-1,aws,nat_gateway,0
2025-09-20,0.13,network,eu-central-1,aws,vpc_endpoints,0
2025-09-20,0.78,network,eu-central-1,gcp,cloud_cdn,0
2025-09-20,0.75,network,eu-central-1,gcp,cloud_nat,0
2025-09-21,36.75,compute,eu-west-2,aws,ec2,0
2025-09-21,15.12,compute,eu-west-2,aws,eks,0
2025-09-21,6.13,compute,eu-west-2,aws,lambda,0
2025-09-21,0.58,compute,eu-west-2,gcp,compute_engine,0
2025-09-21,6.62,compute,eu-west-2,gcp,gke,0
2025-09-21,10.23,compute,eu-west-2,gcp,cloud_run,0
2025-09-21,9.47,compute,eu-central-1,aws,ec2,0
2025-09-21,7.42,compute,eu-central-1,aws,eks,0
2025-09-21,10.47,compute,eu-central-1,aws,lambda,0
2025-09-21,3.57,compute,eu-central-1,gcp,compute_engine,0
2025-09-21,1.68,compute,eu-central-1,gcp,gke,0
2025-09-21,2.97,compute,eu-central-1,gcp,cloud_run,0
2025-09-21,6.27,storage,eu-west-2,aws,s3,0
2025-09-21,17.42,storage,eu-west-2,aws,efs,0
2025-09-21,7.12,storage,eu-west-2,gcp,cloud_storage,0
2025-09-21,1.95,storage,eu-central-1,aws,s3,0
2025-09-21,9.22,storage,eu-central-1,aws,efs,0
2025-09-21,3.36,storage,eu-central-1,gcp,cloud_storage,0
2025-09-21,2.67,network,eu-west-2,aws,cloudfront,0
2025-09-21,5.11,network,eu-west-2,aws,nat_gateway,0
2025-09-21,2.94,network,eu-west-2,aws,vpc_endpoints,0
2025-09-21,0.94,network,eu-west-2,gcp,cloud_cdn,0
2025-09-21,2.28,network,eu-west-2,gcp,cloud_nat,0
2025-09-21,1.52,network,eu-central-1,aws,cloudfront,0
2025-09-21,2.14,network,eu-central-1,aws,nat_gateway,0
2025-09-21,1.4,network,eu-central-1,aws,vpc_endpoints,0
2025-09-21,0.52,network,eu-central-1,gcp,cloud_cdn,0
2025-09-21,1.0,network,eu-central-1,gcp,cloud_nat,0
2025-09-22,23.12,compute,eu-west-2,aws,ec2,0
2025-09-22,20.09,compute,eu-west-2,aws,eks,0
2025-09-22,24.28,compute,eu-west-2,aws,lambda,0
2025-09-22,7.69,compute,eu-west-2,gcp,compute_engine,0
2025-09-22,5.93,compute,eu-west-2,gcp,gke,0
2025-09-22,4.74,compute,eu-west-2,gcp,cloud_run,0
2025-09-22,8.19,compute,eu-central-1,aws,ec2,0
2025-09-22,18.08,compute,eu-central-1,aws,eks,0
2025-09-22,0.94,compute,eu-central-1,aws,lambda,0
2025-09-22,2.18,compute,eu-central-1,gcp,compute_engine,0
2025-09-22,4.5,compute,eu-central-1,gcp,gke,0
2025-09-22,0.72,compute,eu-central-1,gcp,cloud_run,0
2025-09-22,1.94,storage,eu-west-2,aws,s3,0
2025-09-22,20.1,storage,eu-west-2,aws,efs,0
2025-09-22,6.0,storage,eu-west-2,gcp,cloud_storage,0
2025-09-22,4.1,storage,eu-central-1,aws,s3,0
2025-09-22,4.79,storage,eu-central-1,aws,efs,0
2025-09-22,2.42,storage,eu-central-1,gcp,cloud_storage,0
2025-09-22,5.72,network,eu-west-2,aws,cloudfront,0
2025-09-22,3.55,network,eu-west-2,aws,nat_gateway,0
2025-09-22,8.17,network,eu-west-2,aws,vpc_endpoints,0
2025-09-22,2.38,network,eu-west-2,gcp,cloud_cdn,0
2025-09-22,2.36,network,eu-west-2,gcp,cloud_nat,0
2025-09-22,3.8,network,eu-central-1,aws,cloudfront,0
2025-09-22,0.75,network,eu-central-1,aws,nat_gateway,0
2025-09-22,2.48,network,eu-central-1,aws,vpc_endpoints,0
2025-09-22,1.06,network,eu-central-1,gcp,cloud_cdn,0
2025-09-22,0.85,network,eu-central-1,gcp,cloud_nat,0
2025-09-23,12.68,compute,eu-west-2,aws,ec2,0
2025-09-23,19.1,compute,eu-west-2,aws,eks,0
2025-09-23,32.67,compute,eu-west-2,aws,lambda,0
